x;y;z
0,256504;0,966539;0,002708
0,963453;0,000008;-0,267876
0,659703;0,000024;-0,751526
1,000000;0,000000;-0,000000
-0,290630;0,001310;0,956835
-0,090708;0,214487;0,972506
-0,156494;0,000706;0,987679
-0,290630;0,001310;0,956835
-0,156494;0,000706;0,987679
-0,290630;0,001310;0,956835
0,000000;-1,000000;0,000000
-0,074174;-0,997245;-0,001017
0,000000;-1,000000;0,000000
-0,074174;-0,997245;-0,001017
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,659703;0,000024;-0,751526
-0,000375;0,000032;-1,000000
-0,000375;0,000032;-1,000000
-0,000375;0,000032;-1,000000
0,659703;0,000024;-0,751526
0,963453;0,000008;-0,267876
-0,120734;-0,992684;-0,001656
-0,221252;-0,975212;-0,003034
-0,221252;-0,975212;-0,003034
-0,221252;-0,975212;-0,003034
-0,120734;-0,992684;-0,001656
-0,074174;-0,997245;-0,001017
-0,074174;-0,997245;-0,001017
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
-0,074174;-0,997245;-0,001017
-0,120734;-0,992684;-0,001656
-0,575347;0,000000;-0,817909
-0,575347;0,000000;-0,817909
-0,575347;0,000000;-0,817909
-0,575347;0,000000;-0,817909
-0,575347;0,000000;-0,817909
-0,575347;0,000000;-0,817909
-0,994743;0,000000;0,102398
-0,994743;0,000000;0,102398
-0,994743;0,000000;0,102398
-0,994743;0,000000;0,102398
-0,994743;0,000000;0,102398
-0,994743;0,000000;0,102398
-0,389079;0,000000;0,921204
-0,389079;0,000000;0,921204
-0,389079;0,000000;0,921204
-0,389079;0,000000;0,921204
-0,389079;0,000000;0,921204
-0,389079;0,000000;0,921204
-0,354178;-0,934467;0,036469
-0,354178;-0,934467;0,036469
-0,354178;-0,934467;0,036469
-0,354178;-0,934467;0,036469
-0,354178;-0,934467;0,036469
-0,354178;-0,934467;0,036469
-0,354176;0,934467;0,036469
-0,354176;0,934467;0,036469
-0,354176;0,934467;0,036469
-0,354176;0,934467;0,036469
-0,354176;0,934467;0,036469
-0,354176;0,934467;0,036469
0,000000;1,000000;0,000000
-0,000007;1,000000;-0,000001
-0,000006;1,000000;-0,000001
0,000000;-1,000000;0,000000
0,000006;-1,000000;0,000001
0,000006;-1,000000;0,000001
-0,957056;0,000706;-0,289901
-0,957056;0,000706;-0,289901
-0,630781;0,000000;-0,775961
-0,957056;0,000706;-0,289901
-0,630781;0,000000;-0,775961
-0,630781;0,000000;-0,775961
0,000000;-1,000000;0,000002
0,000006;-1,000000;0,000001
0,000006;-1,000000;0,000001
0,000000;-1,000000;0,000002
0,000006;-1,000000;0,000001
0,000000;-1,000000;0,000002
0,000000;0,000000;-1,000000
-0,186833;0,000000;-0,982392
0,000000;0,000000;-1,000000
-0,186833;0,000000;-0,982392
0,000000;0,000000;-1,000000
-0,186834;0,000000;-0,982391
0,000000;1,000000;-0,000002
-0,000006;1,000000;-0,000001
-0,000007;1,000000;-0,000001
-0,000006;1,000000;-0,000001
0,000000;1,000000;-0,000002
0,000000;1,000000;-0,000002
-0,999977;0,001354;-0,006692
-0,999977;0,001354;-0,006692
-0,957056;0,000706;-0,289901
-0,999977;0,001354;-0,006692
-0,957056;0,000706;-0,289901
-0,957056;0,000706;-0,289901
-0,630781;0,000000;-0,775961
-0,186833;0,000000;-0,982392
-0,186834;0,000000;-0,982391
-0,186833;0,000000;-0,982392
-0,630781;0,000000;-0,775961
-0,630781;0,000000;-0,775961
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000006;-1,000000;0,000001
0,000000;1,000000;0,000000
-0,000007;1,000000;-0,000001
0,000000;1,000000;0,000000
0,000365;-0,371954;0,928251
0,000000;-0,371954;0,928251
0,000000;-0,371954;0,928251
0,000000;-0,371954;0,928251
0,000365;-0,371954;0,928251
0,000365;-0,371954;0,928251
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
0,000000;-0,000002;-1,000000
0,000000;0,000003;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000003;-1,000000
0,000000;-0,000002;-1,000000
0,000000;-0,000003;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,987208;-0,159372;-0,004524
0,987208;-0,159372;-0,004524
0,987208;-0,159372;-0,004524
0,987208;-0,159372;-0,004524
0,987208;-0,159372;-0,004524
0,987208;-0,159372;-0,004524
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,988014;-0,154367;0,000000
0,988014;-0,154367;0,000000
0,988014;-0,154367;0,000000
0,988014;-0,154367;0,000000
0,988014;-0,154367;0,000000
0,988014;-0,154367;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000003;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000003;-1,000000
0,000000;0,000003;-1,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;0,000003;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000003;-1,000000
0,000000;0,000003;-1,000000
0,000000;0,000002;-1,000000
0,000000;0,000002;-1,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;1,000000;0,000000
0,000000;0,000000;-1,000000
0,000000;-0,000000;-1,000000
0,000000;-0,000002;-1,000000
0,000000;-0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-0,000000;-1,000000
0,000000;-0,000003;-1,000000
0,000000;-0,000002;-1,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
0,000000;0,000000;-1,000000
-0,013252;-0,039388;0,999136
-0,013252;-0,039388;0,999136
-0,013252;-0,039388;0,999136
-0,999960;0,000103;-0,008909
-0,999960;0,000103;-0,008909
-0,999960;0,000103;-0,008909
-0,999960;0,000103;-0,008909
-0,999960;0,000103;-0,008909
-0,999960;0,000103;-0,008909
0,013253;0,039388;-0,999136
0,013253;0,039388;-0,999136
0,013253;0,039388;-0,999136
0,000716;0,998800;0,048975
0,000716;0,998800;0,048975
0,000716;0,998800;0,048975
0,000716;0,998800;0,048975
0,000716;0,998800;0,048975
0,000716;0,998800;0,048975
-0,008904;-0,048965;0,998761
-0,008904;-0,048965;0,998761
-0,008904;-0,048965;0,998761
-0,998568;-0,051276;-0,015267
-0,998568;-0,051276;-0,015267
-0,998568;-0,051276;-0,015267
-0,998568;-0,051276;-0,015267
-0,998568;-0,051276;-0,015267
-0,998568;-0,051276;-0,015267
0,008903;0,048966;-0,998761
0,008903;0,048966;-0,998761
0,008903;0,048966;-0,998761
-0,050787;0,997961;0,038668
-0,050787;0,997961;0,038668
-0,050787;0,997961;0,038668
-0,050787;0,997961;0,038668
-0,050787;0,997961;0,038668
-0,050787;0,997961;0,038668
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,374305;0,927306
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
0,000000;0,543397;-0,839476
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-0,000000;-0,363316;-0,931666
0,000000;-0,363317;-0,931665
0,000000;-0,363318;-0,931665
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
0,000000;0,363312;0,931668
0,000000;0,363312;0,931668
0,000000;0,363312;0,931668
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000001;0,363319;0,931665
0,000000;0,363314;0,931667
0,000001;0,363319;0,931665
0,000000;0,363312;0,931668
0,000001;0,363319;0,931665
0,000000;0,363314;0,931667
0,000000;0,363313;0,931667
0,000000;0,363312;0,931668
0,000000;0,363314;0,931667
0,000000;0,363312;0,931668
0,000000;0,363312;0,931668
0,000000;0,363314;0,931667
0,000000;0,363312;0,931668
0,000000;0,363312;0,931668
0,000000;0,363312;0,931668
0,000000;-0,363317;-0,931666
0,000000;-0,363317;-0,931666
-0,000000;-0,363314;-0,931667
0,000000;-0,363317;-0,931666
0,000000;-0,363317;-0,931665
-0,000000;-0,363314;-0,931667
-0,000000;-0,363314;-0,931667
0,000000;-0,363317;-0,931665
-0,000000;-0,363316;-0,931666
0,808837;-0,547851;0,213641
0,808837;-0,547851;0,213641
0,808837;-0,547851;0,213641
0,808837;-0,547851;0,213641
0,808837;-0,547851;0,213641
0,808837;-0,547851;0,213641
-0,000000;-0,363318;-0,931665
-0,000000;-0,363316;-0,931666
-0,000000;-0,363318;-0,931665
-0,000000;-0,363316;-0,931666
-0,000000;-0,363318;-0,931665
-0,000000;-0,363314;-0,931667
-0,565810;-0,768191;0,299570
-0,565810;-0,768191;0,299570
-0,565810;-0,768191;0,299570
-0,565810;-0,768191;0,299570
-0,565810;-0,768191;0,299570
-0,565810;-0,768191;0,299570
0,545323;0,780946;-0,304541
0,545323;0,780946;-0,304541
0,545323;0,780946;-0,304541
0,545323;0,780946;-0,304541
0,545323;0,780946;-0,304541
0,545323;0,780946;-0,304541
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-1,000000;0,000000;0,000000
-0,000000;-0,363316;-0,931666
0,000000;-0,363318;-0,931665
0,000000;-0,363318;-0,931665
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
1,000000;0,000000;0,000000
0,000000;0,363316;0,931666
0,000000;0,363312;0,931667
0,000000;0,363312;0,931668
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;-0,931665;0,363318
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;0,931663;-0,363324
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000000;-0,931665;0,363317
0,000001;0,363320;0,931664
0,000000;0,363318;0,931665
0,000001;0,363320;0,931664
0,000000;0,363316;0,931666
0,000001;0,363320;0,931664
0,000000;0,363318;0,931665
0,000000;0,363316;0,931666
0,000000;0,363316;0,931666
0,000000;0,363318;0,931665
0,000000;0,363316;0,931666
0,000000;0,363316;0,931666
0,000000;0,363318;0,931665
0,000000;0,363316;0,931666
0,000000;0,363312;0,931667
0,000000;0,363316;0,931666
0,000000;-0,363317;-0,931666
0,000000;-0,363317;-0,931666
-0,000000;-0,363316;-0,931666
0,000000;-0,363317;-0,931666
0,000000;-0,363318;-0,931665
-0,000000;-0,363316;-0,931666
-0,000000;-0,363316;-0,931666
0,000000;-0,363318;-0,931665
-0,000000;-0,363316;-0,931666
0,808836;-0,547851;0,213643
0,808836;-0,547851;0,213643
0,808836;-0,547851;0,213643
0,808836;-0,547851;0,213643
0,808836;-0,547851;0,213643
0,808836;-0,547851;0,213643
-0,000000;-0,363317;-0,931665
-0,000000;-0,363316;-0,931666
-0,000000;-0,363317;-0,931665
-0,000000;-0,363316;-0,931666
-0,000000;-0,363317;-0,931665
-0,000000;-0,363316;-0,931666
-0,565810;-0,768191;0,299569
-0,565810;-0,768191;0,299569
-0,565810;-0,768191;0,299569
-0,565810;-0,768191;0,299569
-0,565810;-0,768191;0,299569
-0,565810;-0,768191;0,299569
0,545324;0,780946;-0,304541
0,545324;0,780946;-0,304541
0,545324;0,780946;-0,304541
0,545324;0,780946;-0,304541
0,545324;0,780946;-0,304541
0,545324;0,780946;-0,304541
0,672717;-0,739900;-0,000522
0,000000;-0,999019;0,044283
0,709215;-0,704358;0,029900
0,000000;-0,999019;0,044283
0,672717;-0,739900;-0,000522
0,000000;-1,000000;-0,000514
0,998306;-0,058176;0,000123
0,709215;-0,704358;0,029900
0,999946;0,010297;-0,001336
0,709215;-0,704358;0,029900
0,998306;-0,058176;0,000123
0,672717;-0,739900;-0,000522
0,730377;0,683041;0,001964
0,999946;0,010297;-0,001336
0,698828;0,714757;-0,027610
0,999946;0,010297;-0,001336
0,730377;0,683041;0,001964
0,998306;-0,058176;0,000123
-0,000000;0,999995;0,003141
0,698828;0,714757;-0,027610
-0,000000;0,999313;-0,037056
0,698828;0,714757;-0,027610
-0,000000;0,999995;0,003141
0,730377;0,683041;0,001964
-0,698828;0,714757;-0,027610
-0,730377;0,683041;0,001964
-0,000000;0,999995;0,003141
-0,000000;0,999995;0,003141
-0,000000;0,999313;-0,037056
-0,698828;0,714757;-0,027610
-0,999946;0,010297;-0,001337
-0,998306;-0,058176;0,000123
-0,730377;0,683041;0,001964
-0,730377;0,683041;0,001964
-0,698828;0,714757;-0,027610
-0,999946;0,010297;-0,001337
-0,709215;-0,704358;0,029900
-0,672717;-0,739900;-0,000522
-0,998306;-0,058176;0,000123
-0,998306;-0,058176;0,000123
-0,999946;0,010297;-0,001337
-0,709215;-0,704358;0,029900
0,000000;-0,999019;0,044283
0,000000;-1,000000;-0,000514
-0,672717;-0,739900;-0,000522
-0,672717;-0,739900;-0,000522
-0,709215;-0,704358;0,029900
0,000000;-0,999019;0,044283
-0,681424;0,705149;-0,196027
-0,698828;0,714757;-0,027610
-0,000000;0,999313;-0,037056
-0,000000;0,999313;-0,037056
-0,000000;0,963954;-0,266069
-0,681424;0,705149;-0,196027
0,000000;-0,999019;0,044283
-0,709215;-0,704358;0,029900
0,000000;-0,972628;0,232367
-0,709215;-0,704358;0,029900
-0,720993;-0,672882;0,165524
0,000000;-0,972628;0,232367
0,681424;0,705149;-0,196027
0,698828;0,714757;-0,027610
0,999946;0,010297;-0,001336
0,999946;0,010297;-0,001336
0,999052;0,040582;-0,015733
0,681424;0,705149;-0,196027
-0,999946;0,010297;-0,001337
-0,681424;0,705149;-0,196027
-0,999052;0,040582;-0,015733
-0,681424;0,705149;-0,196027
-0,999946;0,010297;-0,001337
-0,698828;0,714757;-0,027610
0,999052;0,040582;-0,015733
0,999946;0,010297;-0,001336
0,709215;-0,704358;0,029900
0,709215;-0,704358;0,029900
0,720993;-0,672882;0,165524
0,999052;0,040582;-0,015733
-0,000000;0,999313;-0,037056
0,681424;0,705149;-0,196027
-0,000000;0,963954;-0,266069
0,681424;0,705149;-0,196027
-0,000000;0,999313;-0,037056
0,698828;0,714757;-0,027610
-0,709215;-0,704358;0,029900
-0,999052;0,040582;-0,015733
-0,720993;-0,672882;0,165524
-0,999052;0,040582;-0,015733
-0,709215;-0,704358;0,029900
-0,999946;0,010297;-0,001337
-0,000000;0,963954;-0,266069
-0,643122;0,686150;-0,339987
-0,681424;0,705149;-0,196027
-0,643122;0,686150;-0,339987
-0,000000;0,963954;-0,266069
-0,000000;0,894706;-0,446654
0,999052;0,040582;-0,015733
0,994858;0,088922;-0,048474
0,681424;0,705149;-0,196027
0,643122;0,686150;-0,339987
0,681424;0,705149;-0,196027
0,994858;0,088922;-0,048474
0,000000;-0,972628;0,232367
0,000000;-0,928234;0,371997
0,720993;-0,672882;0,165524
0,720993;-0,672882;0,165524
0,000000;-0,928234;0,371997
0,741444;-0,619072;0,258865
-0,720993;-0,672882;0,165524
0,000000;-0,928234;0,371997
0,000000;-0,972628;0,232367
0,000000;-0,928234;0,371997
-0,720993;-0,672882;0,165524
-0,741444;-0,619072;0,258865
-0,681424;0,705149;-0,196027
-0,994858;0,088922;-0,048474
-0,999052;0,040582;-0,015733
-0,994858;0,088922;-0,048474
-0,681424;0,705149;-0,196027
-0,643122;0,686150;-0,339987
0,681424;0,705149;-0,196027
0,643122;0,686150;-0,339987
-0,000000;0,963954;-0,266069
-0,000000;0,963954;-0,266069
0,643122;0,686150;-0,339987
-0,000000;0,894706;-0,446654
0,720993;-0,672882;0,165524
0,741444;-0,619072;0,258865
0,999052;0,040582;-0,015733
0,994858;0,088922;-0,048474
0,999052;0,040582;-0,015733
0,741444;-0,619072;0,258865
-0,999052;0,040582;-0,015733
-0,741444;-0,619072;0,258865
-0,720993;-0,672882;0,165524
-0,741444;-0,619072;0,258865
-0,999052;0,040582;-0,015733
-0,994858;0,088922;-0,048474
0,451527;-0,279672;-0,847294
0,604918;-0,597172;-0,526744
-0,000000;-0,708843;-0,705366
0,406241;-0,882278;-0,237809
-0,000000;-0,991986;-0,126351
-0,000000;-0,708843;-0,705366
-0,406241;-0,882279;-0,237809
-0,604918;-0,597171;-0,526745
-0,000000;-0,708843;-0,705366
-0,451527;-0,279670;-0,847294
0,000000;-0,137410;-0,990514
-0,000000;-0,708843;-0,705366
0,000000;-0,137410;-0,990514
0,451527;-0,279672;-0,847294
-0,000000;-0,708843;-0,705366
0,604918;-0,597172;-0,526744
0,406241;-0,882278;-0,237809
-0,000000;-0,708843;-0,705366
-0,000000;-0,991986;-0,126351
-0,406241;-0,882279;-0,237809
-0,000000;-0,708843;-0,705366
-0,604918;-0,597171;-0,526745
-0,451527;-0,279670;-0,847294
-0,000000;-0,708843;-0,705366
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
-0,000000;0,231915;0,972736
0,709215;-0,704358;0,029900
0,000000;-0,972628;0,232367
0,720993;-0,672882;0,165524
0,000000;-0,972628;0,232367
0,709215;-0,704358;0,029900
0,000000;-0,999019;0,044283
0,000000;1,000000;0,000000
0,000007;1,000000;0,000001
0,000006;1,000000;0,000001
0,000000;-1,000000;0,000000
-0,000007;-1,000000;-0,000002
-0,000007;-1,000000;-0,000002
0,630781;0,000000;0,775961
0,630781;0,000000;0,775961
0,957056;0,000860;0,289901
0,630781;0,000000;0,775961
0,957056;0,000860;0,289901
0,957056;0,000860;0,289901
-0,000007;-1,000000;-0,000002
-0,000000;-1,000000;-0,000002
-0,000000;-1,000000;-0,000002
-0,000007;-1,000000;-0,000002
-0,000000;-1,000000;-0,000002
-0,000007;-1,000000;-0,000002
0,000000;0,000000;1,000000
0,186833;0,000000;0,982392
0,000000;0,000000;1,000000
0,186833;0,000000;0,982392
0,000000;0,000000;1,000000
0,186834;0,000000;0,982391
0,000006;1,000000;0,000001
0,000000;1,000000;0,000002
0,000000;1,000000;0,000002
0,000000;1,000000;0,000002
0,000006;1,000000;0,000001
0,000007;1,000000;0,000001
0,999976;0,001649;0,006692
0,957056;0,000860;0,289901
0,957056;0,000860;0,289901
0,999976;0,001649;0,006692
0,957056;0,000860;0,289901
0,999976;0,001649;0,006692
0,630781;0,000000;0,775961
0,186833;0,000000;0,982392
0,630781;0,000000;0,775961
0,186833;0,000000;0,982392
0,186834;0,000000;0,982391
0,630781;0,000000;0,775961
0,000000;-1,000000;0,000000
0,000000;-1,000000;0,000000
-0,000007;-1,000000;-0,000002
0,000003;1,000000;0,000000
0,000007;1,000000;0,000001
0,000000;1,000000;0,000000
0,000000;-0,438596;-0,898684
-0,000365;-0,438596;-0,898684
-0,000365;-0,438596;-0,898684
-0,000365;-0,438596;-0,898684
0,000000;-0,438596;-0,898684
0,000000;-0,438596;-0,898684
-0,000000;1,000000;0,000000
-0,000006;1,000000;0,000001
-0,000007;1,000000;0,000001
0,000000;-1,000000;0,000000
0,000007;-1,000000;-0,000002
0,000007;-1,000000;-0,000002
-0,957056;0,000860;0,289901
-0,957056;0,000860;0,289901
-0,630781;0,000000;0,775961
-0,630781;0,000000;0,775961
-0,630781;0,000000;0,775961
-0,957056;0,000860;0,289901
0,000007;-1,000000;-0,000002
-0,000000;-1,000000;-0,000002
0,000007;-1,000000;-0,000002
-0,000000;-1,000000;-0,000002
0,000007;-1,000000;-0,000002
-0,000000;-1,000000;-0,000002
-0,186833;0,000000;0,982392
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
0,000000;0,000000;1,000000
-0,186833;0,000000;0,982392
-0,186834;0,000000;0,982391
0,000000;1,000000;0,000002
-0,000006;1,000000;0,000001
0,000000;1,000000;0,000002
-0,000006;1,000000;0,000001
0,000000;1,000000;0,000002
-0,000007;1,000000;0,000001
-0,957056;0,000860;0,289901
-0,957056;0,000860;0,289901
-0,999976;0,001649;0,006692
-0,957056;0,000860;0,289901
-0,999976;0,001649;0,006692
-0,999976;0,001649;0,006692
-0,630781;0,000000;0,775961
-0,630781;0,000000;0,775961
-0,186833;0,000000;0,982392
-0,186833;0,000000;0,982392
-0,630781;0,000000;0,775961
-0,186834;0,000000;0,982391
0,000000;-1,000000;0,000000
0,000007;-1,000000;-0,000002
0,000000;-1,000000;0,000000
-0,000003;1,000000;0,000000
-0,000000;1,000000;0,000000
-0,000007;1,000000;0,000001
0,000000;-0,438596;-0,898684
0,000365;-0,438596;-0,898684
0,000000;-0,438596;-0,898684
0,000365;-0,438596;-0,898684
0,000000;-0,438596;-0,898684
0,000365;-0,438596;-0,898684
0,000213;0,979927;0,199356
0,000213;0,979927;0,199355
0,000213;0,981625;-0,190821
0,000213;0,979927;0,199355
0,000213;0,981625;-0,190821
0,000213;0,981625;-0,190821
0,939056;-0,337448;0,065599
0,939056;-0,336864;-0,068529
0,939056;-0,336864;-0,068530
0,939056;-0,336864;-0,068529
0,939056;-0,337448;0,065599
0,939056;-0,337448;0,065598
0,949647;0,307032;0,062456
1,000000;-0,000008;0,000006
0,949647;0,307562;-0,059797
0,938361;0,338718;0,068907
0,938361;0,339305;-0,065959
0,938361;0,338718;0,068908
0,938361;0,339305;-0,065959
0,938361;0,338718;0,068907
0,938361;0,339304;-0,065960
-0,927230;0,367611;-0,071460
-0,927230;0,366976;0,074657
-0,927230;0,366976;0,074658
-0,927230;0,366976;0,074658
-0,927230;0,367611;-0,071461
-0,927230;0,367611;-0,071460
0,805320;-0,580943;-0,118177
0,805322;-0,581943;0,113132
0,805320;-0,580942;-0,118182
0,805322;-0,581943;0,113132
0,805320;-0,580943;-0,118177
0,805322;-0,581943;0,113133
0,000214;-0,981625;0,190819
0,000213;-0,979927;-0,199355
0,000214;-0,981625;0,190819
0,000213;-0,979927;-0,199355
0,000214;-0,981625;0,190819
0,000213;-0,979927;-0,199356
0,939055;0,337450;-0,065600
0,939055;0,336867;0,068529
0,939055;0,337450;-0,065601
0,939055;0,336867;0,068529
0,939055;0,337450;-0,065600
0,939055;0,336867;0,068530
0,949643;-0,307046;-0,062459
1,000000;-0,000008;0,000006
0,949642;-0,307578;0,059798
0,938361;-0,339304;0,065959
0,938361;-0,338718;-0,068907
0,938361;-0,339304;0,065960
0,938361;-0,338718;-0,068907
0,938361;-0,339304;0,065959
0,938361;-0,338718;-0,068908
-0,927231;-0,367610;0,071459
-0,927230;-0,366976;-0,074658
-0,927231;-0,367610;0,071460
-0,927230;-0,366976;-0,074658
-0,927231;-0,367610;0,071459
-0,927230;-0,366976;-0,074657
0,805320;0,581946;-0,113133
0,805320;0,580943;0,118176
0,805320;0,581945;-0,113137
0,805320;0,580943;0,118176
0,805320;0,581946;-0,113133
0,805320;0,580942;0,118179
0,000216;-0,190822;-0,981625
0,000214;0,199358;-0,979927
0,000216;-0,190822;-0,981625
0,000214;0,199358;-0,979927
0,000216;-0,190822;-0,981625
0,000214;0,199358;-0,979927
0,939055;0,065600;0,337450
0,939055;-0,068529;0,336867
0,939055;0,065601;0,337450
0,939055;-0,068529;0,336867
0,939055;0,065600;0,337450
0,939055;-0,068530;0,336867
0,949647;0,062460;-0,307034
1,000000;-0,000008;0,000006
0,949646;-0,059792;-0,307568
0,938361;0,068907;-0,338718
0,938361;-0,065959;-0,339304
0,938361;0,068908;-0,338718
0,938361;-0,065959;-0,339304
0,938361;0,068907;-0,338718
0,938361;-0,065960;-0,339304
-0,927231;-0,071460;-0,367607
-0,927231;0,074659;-0,366973
-0,927231;0,074658;-0,366974
-0,927231;-0,071460;-0,367607
-0,927231;0,074658;-0,366974
